Video Id,Title,Description
3e48EmABkSE,tanguillo,vida flamenca
bbscyqnQif8,The beat goes on - Madonna Live San Siro Milano 14/07/2009,Madonna Live San Siro Milano 14/07/2009
tfOMuHISv0k,Yining Zhang plays Liszt Etude and a Chinese Folk Song,Yining Zhang plays Liszt Etude and a Chinese Folk Song
DNczD_HyKIc,Kirby Canvas Curse Music - Track 21 - Frozen Fantasy,"Rainbow Resort music from Kirby's Adventure, which is also the site from which I downloaded this music. Enjoy!"
9iK5c3L1wTo,CBC Choir- Rejoice in the Lord,"Cleveland Baptist Church's choir singing ""Rejoice in the Lord"" on Sunday night, December 18th, 2005. See words below.

God never moves without purpose or plan
When trying His servant and molding a man
Give thanks to the Lord though your testing seems long
In darkness He giveth a song

O rejoice in the Lord
He makes no mistake
He knoweth the end of each path that I take
For when I am tried and purified
I shall come forth as gold

I could not see through the shadows ahead
So I looked at the cross of my Saviour instead (Saviour instead)
I bowed to the will of the Master that day
Then peace came and tears fled away

Now I can see testing comes from above
God strengthens His children and purges in love
My Father knows best and I trust in His care
Through purging more fruit I'll bear

O rejoice in the Lord
He makes no mistake
He knoweth the end of each path that I take
For when I am tried and purified
I shall come forth 
I shall come forth
I shall come forth
As gold (I shall come as gold (come forth as gold))"
6OjDsQl1sX0,Vox Continental circuit overview and playing demonstration,"Bob Weigel of Sound Doctorin' ( Http://www.sounddoctorin.com ) shows the insides of a vox continental recently repaired at the shop.  Basic circuitry function is explained, key busses demonstrated and then Paul Haugen plays the machine for a bit without and with the top on. :-)"
F5_WqvNvhos,IHS Chamber Choir Men - Seventies Gold,From the Ilion High School Spring 2007 Concert
s7Vte4crQW0,Hupfeld violin player piano,In het nationaal museum van Speelklok tot pierement.
6kGcl-_kSyM,J Alvarez En Concierto Bar 89 2011 /5,No Salia Nunca xd !
wZdzsuanuI4,Avicii & Lady Sovereign - Love Levels (Skanwh!te & Dj Matixer Mash Up) video,Plik mp3 na moim facebooku http://www.facebook.com/djmatixer
7v0F9dePAGs,clases de acordeon vallenato  practicando tardes de verano de verano  los zuletass,INTENTANDO ENSALLAR TARDES DE VERANO
Luwuxqm4JgQ,Zee Avi - Siboh Kitak Nangis (Don't You Cry) - LIVE Performance Ghostbird Tour 2011 NYC,"The incredible Zee Avi and equally impressive bandmates performing ""Siboh Kitak Nangis (Don't You Cry)"" at Highline Ballroom, show #3 of the 2011 Ghostbird tour.

Check out VINBERDON Productions @ http://www.vinberdon.com/ for photos, videos, and articles regarding some of the greatest up-and-coming musicians of our time, among other things (;"
j3-YfBw90QE,Guitar Riff Bag - Session 1 - Blues in A major,Here are a couple of riff ideas to add to your riff bag. They are built off of a pretty standard blues motif. Hope you like them and they are of some use to you.
oHai0zI225c,Mendelssohn Op 19 No 6.  Venetian Gondola Song.,"Instrument: Digital piano Kawai CN33
Images: Paintings by Antonio Molina de Haro and the sheet music of this song without words."
6k5Lsu36IzM,Status Quo Leeds --1974 -- Caroline,"The last batch of these slides taken  at Leeds University 1974 ... another show from my attic archives (35mm slides photographed by myself some years ago).  The originals were 35mm slides - Ektachrome, push-processed by the lab to special order,  enabling me to use exposures of 1/60th of a second. So much better than flash, but one or two slightly blurred. Spent some time carefully restoring/enhancing them, learned how to use Sony Vegas, and I uploaded them here for your entertainment!  BTW The music is from  Tokyo 1976 (Could not find a live '74 track!) Hope you enjoy these."
bAoYutl3FXA,Pierce The Veil - Props & Mayhem - (Guitar Cover),"Learnt mostly by ear so forgive any errors. Like, Comment and Subscribe. Tell me what you think and please share with your friends :)
Let me know which song I should cover next... No Copyright intended, All rights go to Pierce The Veil and Fearless Records.

Equipment used:
- Epiphone Les Paul Slash Signature Goldtop
- Line 6 Spider Jam
- Fender Custom Shop Instrument Cable"
3cVpjJRq9S4,MOZART piano trio K.564   Allegretto,MOZART piano trio K.564   Allegretto
KCtDSplo7gk,JEITO MOLEQUE- BEM VINDA- DVD 5 ELEMENTOS.mp4,"Jeito Moleque - Bem-vinda
CD e DVD 5 Elementos"
q_8f5HAHFR4,Taco - Singin' In The Rain (GoldStar Tv),Taco sings live!
exQUeY2H6VY,david guetta You've Got the Love tomorrowland 2011, 
UfIHrSK5CUs,Roberto Wegher plays Argento Vivo by Pietro Deiro,"Roberto Wegher (2 times Europian champion accordion) playes at the Trattoria da ""Nino"" in Verona"
fGPBGGDkdnI,"Hikari, My Pokemon rp character",A bit wierd at the end :S
Y8CK8xVMDPQ,street fighter alpha 3 brave or grave,"this is from street fighter alpha 3 it is the m.bison's music #2.
enjoy!"
VpfX8Hryjzk,SVEN POLENZ - EINS ZU EINER MILLION - offizielles Musikvideo Full HD,Sven Polenz - EINS ZU EINER MILLION - offizielles Musikvideo produziert von CarrettaTV
Rx3Qvfcyhlg,Resiste   Guitar Cover,"SI TE GUSTAN LOS VIDEOS, AYUDANOS Y SUMATE! al grupo! http://www.facebook.com/home.php?#!/pages/Para-que-la-chica-de-TODOCOVERS-aparezca-en-el-TEAM-ANGELS-2010/108927695806505?ref=ts

Muchas Gracias Erreway2008 y CasiAngelesUp por su difusion!!!"
HMKBfDwWBhE,La estrella y la luna la oreja de van gogh XINZO DE LIMIA,sala feeling de xinzo de limia octubre de 2007
nz5FxlbDMTY,The Secret - Leala Cyr Vocals,"Rehearsal at our place

 Leala Cyr: Vocals
 Elias Meister: Guitar
 Andres Rot: Bass
 Marcelo Woloski: Percussion"
TMjIKEXu1IA,Ls Jack,...
hPfGe8MMVXU,pine-top strummer stick stick dulcimer,http://mysite.verizon.net/reswu3fu/tinyguitars/
JRVhONOHfJE,Crookers - Knobbers (Dj Gant-Man remix),www.myspace.com/djgantman
NfBDQgX0twc,snow patrol - chasing cars (Solo Guitar),snow patrol - chasing cars (Solo Guitar)
sjkc62z53sk,Luis Miguel - Quiero en vivo, 
aI0i6HGoN_o,Runway Crimes - Skies (Official Music Video),"Skies by Runway Crimes from their upcoming debut album.

a BLACK OPS Production
Directed by: Jam Jimenez

Executive Producers:
Pedring Lopez
Cody Miller lll
Maia Yambao Lopez

2nd Unit Director: Peewee Gonzales
Assistant Director: Mike Mamiit
Edited by: Steve Erana 
Camera Operator: Rommel Pambid
MOVI Freefly Operator: Mojo Alaban
MOVI Freefly supllied by: Paperplane Studio / Network Rentals

www.facebook.com/runwaycrimes
www.twitter.com/runwaycrimes
www.soundcloud.com/runwaycrimes
www.instagram.com/runwaycrimes"
T2lSzw2fCVE,Cher Lloyd - I Wish (I Wish Tour Montreal 09/13),"Watch in 1080HQ! Cher Lloyd performing I Wish, her first single that has been released from her upcoming album also entitled I Wish, in Montreal, Canada on September 11, 2013.  Cherbear is such an enthusiastic, energetic, and entertaining performer - really great to finally see her live after 3 years! :') Xx"
5N29jMjJIaw,Condemned To Misery - MALEVOLENCE [Guitar Cover],"This is mostly the rythm guitar track to 'Condemned To Misery' by Malevolence. I  forgot to play the rythm section at the beginning but I figured it wasn't that big of a deal so I just left it this way.

I just used my PC microphone and recorded 2 guitar tracks (L and R). Afterwards, I just filmed me playing and synched this with the sound I recorded earlier.

____________________
MALEVOLENCE - Condemned To Misery
Album: Reign Of Suffering EP
is the copyrighted property of it's owner(s)
No copyright claim intended."
BTLhN52Oukc,David Crowder Band - Forever etc (drum cover),"I do not own the music or its original content. David Crowder Band's ""Forever etc."" Drum cover."
1Q8VoDbkLB8,"Piano Improvisations on ""BEACH SPRING"" (God of Day and God of Darkness)","Performed live by Jonathan Tan during Healing Service for the Second Sunday after Epiphany, 16 January 2011 at Grace Episcopal Church, College Hill (Cincinnati, OH). Copyright (c)  2011, Jonathan Y. Tan. All rights reserved. In memory of Christina Taylor Green (Sep 11, 2001 - Jan 8, 2011). RIP."
xHTdg2xj1Ms,Black Dog- played by Whole Lotta Led,"Whole Lotta Led plays Led Zeppelin's Black Dog at the Gloucester Guildhall on the 14th Dec 2012. Engineer: Nick Worms
Whole Lotta Led is the UK's longest established, full time, Led Zeppelin appreciation band. No wigs and no costumes for Whole Lotta Led just a fully professional approach to the re-creation of Led Zeppelin's studio albums, Whole Lotta Led play Black Dog in the original key."
59wRqXPFlQ8,"Kris Allen, Allison Iraheta, Adam Lambert - Crazy    Feb 12th, 2010","Kris Allen, Allison Iraheta and Adam Lambert  singing crazy together.  my memory card filled up so the video cuts off :("
cfJhAag5WzQ,Mark Leue and I Talking About Violin Neck Fix,"Luthier Mark Leue, of Ashfield, MA, and I discuss wolf tones on my old violin and what his plan is to fix the angle of the neck using the French Neck Set method. 

- Kenny Butler

The neck was replaced on this fiddle, possibly one hundred years ago, like many very old violins, to lengthen and increase the angle of the violin. This was done to deal with the expanded range, and tension of the steel strings, of the modern violin setup created in the mid-19th century.

The original scroll is still on the violin and grafted to the new neck. This neck replacement was not done very well and I want to have my violin setup as perfect as possible. Right now the angle of the neck does not allow the proper action of the strings, causing me to inadvertently hit the c-bout of the violin with my bow hair on the e-string side. This is caused by the height of the bridge in relation to the fingerboard. The bridge is too low for the bow clearance but perfect in relation to the the fingerboard.

Mark will angle the neck back, enabling him to create a taller bridge, giving me the clearance I need for the bow while preserving the perfect string action. He will also carve the neck to create the perfect shape the neck is lacking.

Website/Blog:
http://kennybutler.com/

Facebook:
http://www.facebook.com/pages/Kenny-Butler/185379311488574

Twitter:
http://twitter.com/KennyViolin"
rNNS9aUJv8c,Dobro Johnson MG10E,Petit Medley de ma toute nouvelle acquisition!
bKeJZDU2rsE,Within Temptation - Angels (Chris One Remix),Angels (Chris One Remix)
2eKxNlBwI0c,Love Hurts - Everly Brothers / Nazareth / Roy Orbison etc. - Acoustic Guitar Lesson (easy),"An acoustic guitar lesson of my interpretation of the classic song - Love Hurts (covered by many including: The Everly Brothers, Nazereth, Roy Orbison and Rod Stewart). Loads more free lessons can be found at Guitar Tutor Man's official website: http://guitar.freemovies.co.uk where you can also find a song sheet for this video. To play in the same key as:  The Everly Brothers - detune by 1 fret. Nazereth - standard tuning - no capo. Roy Orbison - capo on 3rd fret. Rod Stewart - capo on 5th fret.   Please support my video creation by clicking here: http://www.gofundme.com/guitar-tutor-man :)"
05_3cWiQfVM,Pepe Aguilar Recuerdame Bonito,"Pepe Aguilar En Vivo Honda Center 11/06/2009
Que hermoso Concierto"
LmFuL1xAy3E,Edward cullen this is one songs for Bella,"weno este es el primer video k subo y pos una amiga de trabajo esta pasando esta cancion a una chik y pos me fij en la letra y pense en edward XD asi k la eleji aunk tengo otras mas kic provar con est y weno espero les guste!!
el cantante aunk no me gusta 
digamos k tome su cancion prestada ^^
es kalimba y el tema es solo dejate amar."
VTgSk1tsO5Q,Vitas-Byelorussia,"Vitas sang ""Byelorussia"" on Alexandra Pahmutova's concert.
Byelorussia (translated by Natalie)
A white stork is flying
Above the whitish woodlands
A Byelorussian tune is heard
In the song of heather and brittle willows
This land accepted it all
Care, and caress, and flame
The sky was blazing above the earth
Like a crimson banner

Byelorussia, my youthfulness!
A partisans' song... Pine-trees and fog...
A partisans' song... Scarlet daybreak...
Byelorussia, my youthfulness!

Our memory follows
The forest path of the partisans
These paths are not forgotten
In the people's fate
Every heart still aches
From the pain of those bygone years
The little children of Hotyn
Cry in every our family

Byelorussia, my youthfulness!
A partisans' song... Pine-trees and fog...
A partisans' song... Scarlet daybreak...
Byelorussia, my youthfulness!

A white stork is flying 
Above the woodlands and quiet stubble-fields
Somewhere in the swamps
A cooling thunder is buried 
The white stork keeps on flying
Above our native fields
Overshadowing the land of our love
With its big wings

Byelorussia, my youthfulness!
A partisans' song... Pine-trees and fog...
A partisans' song... Scarlet daybreak...
Byelorussia, my youthfulness!
Byelorussia, my youthfulness!
A partisans' song... Pine-trees and fog...
A partisans' song... Scarlet daybreak...
Byelorussia, my youthfulness!"
6RtEyz9xlR4,"""More Than That!"" by David Phelps (Gaither Vocal Band)","""More Than That!"" van de Gaither Vocal Band"
jwPxLX0vN_A,Pablopolar - Black Marlin,"Part of the Sleepwalker Movie Project: http://www.pablopolar.com/sleepwalkermovies

Credits:
Images by Petra Biffiger & Linus Kollbrunner.
Music by Pablopolar."
do6fl4QtF44,Eminem - Stan LIVE 2010 COMERICA Park Detroit,"Eminem performs Stan (ft. Dido) LIVE @ Comerica Park on Sept. 3, 2010 during the 2nd of the two Eminem/Jay-Z Detroit, shows. 

Guests include: D12, 50 Cent & G-Unit, Trick Trick, Dr. Dre, Memphis Bleek, Young Jeezy, and B.O.B.

I claim no rights to this video or any property that belongs to Jay-Z or Eminem."
ZT2VOGLidzU,Plain White T's Behind the Scenes at Taylor Guitars,"Want to subscribe to check out other rockin' Taylor Guitars videos? Check out the Taylor Guitars channel page http://www.youtube.com/taylorqualityguitars and subscribe at http://www.youtube.com/subscription_center?add_user=taylorqualityguitars

Check out other performances from NAMM 2012 at http://www.taylorguitars.com/media.

An intimate performance by the Plain White T's at the Taylor Guitars room during NAMM 2011. To celebrate the Wonders of the Younger Tour Taylor is offering one lucky winner a new acoustic signed by the band."
KXtPf65OB24,BANDA DE EL PUEBLO DE SAN JUAN DE ARAGON 2,BANDA DE SAN JUAN DE ARAGON EN LA FIESTA SAN CRISOSTOMO 2008
jNSSAnKhCYY,My future my fantasy (live) - Flo,"Deze video is een live registratie van het spetterende concert van Flo tijdens de Party van de nationale Jamboree, 25 julli 2008. De band heeft het nummer zelfgeschreven en de video toont de uitzinnige menigte van scouts die luidkeels het nummer meezingen. voor meer info over flo, kijk op:
http://flo-nederpop1.hyves.nl/"
wp_aJ0IujIQ,THE RACCOONS START SUMMER TOUR,"In this video, our favorite furry coverband is set to begin their summer tour starting with a show in the Evergreen Forest, but Bert Raccoon misses the rehearsal. And so the rest of the band, though slightly irritated, decides to see if he will show up at the concert. Of course, Bert, being the raccoon that he is, is late for the show. The question is... WHY?"
bxnEyQNXI28,Ray Nitti BOW Performance at UW-Parkside,Ray Nitti performed live at UW-Parkside for our Talent Night Tuesday Showcase. We did the extended version of our dance to the song.
4zydAXjiVk8,THRIFT SHOP - MACKLEMORE - Cover on accordion (second hand of course),"Subscribe for new covers!

My weekly accordion series (and more) can be found on my on YouTube  http://www.youtube.com/playlist?list=PLA8466CECFFD8C575

The original version can be heard here: http://youtu.be/QK8mJJJvaes

Listen to my original songs (Baragan) here: https://www.youtube.com/playlist?list=PLHPJuq6PMNpxZdfJ_YTovPD4AZdXDwnsX

More songs & music here: http://www.meekmusic.nl

And just a few lyrics:

THRIFT SHOP - MACKLEMORE

I'm gonna pop some tags
Only got twenty dollars in my pocket
I - I - I'm hunting, looking for a come-up
This is fucking awesome

Nah, Walk up to the club like, ""What up, I got a big cock!""
I'm so pumped about some shit from the thrift shop
Ice on the fringe, it's so damn frosty
That people like, ""Damn! That's a cold ass honkey.""

Rollin' in, hella deep, headin' to the mezzanine,
Dressed in all pink, 'cept my gator shoes, those are green
Draped in a leopard mink, girls standin' next to me
Probably shoulda washed this, smells like R. Kelly's sheets"
vXMYI0Vplxs,The Mighty Redox   Bullaburra,"From their feet-movement-inducing set at the O2, November 2013"
AjXMHTEDFhE,"""Runaways"" By The Killers [Music Video]","I did some weird things with a camera and made a cool video for this song!
WEeeeeeeeee!!!

Enjoy!

Make your day a little weirder! 
twitter.com/asmith1820
twitter.com/leslieann14
twitter.com/bexbake


We don't own this song or the copyright 
It's by The Killers"
H4AAQZDihJI,Texas Baptist All-State - O Sifuni mungu,"07-27-08
Texas Baptist All-State Band and Choir
@First Baptist Church of Duncanville
======================================
""O Sifuni Mungu""
-Maddux"
TqGMJFZrATw,Mafia 60 Nuit des artistes,SiSi Mafia 60 represente le plato de beauvais !!
1kl8hyDERWY,Double Braced Lightweight Hardware Pack | Brent's Hang,"New videos every Tuesday. Subscribe to Gibraltar on Youtube: http://bit.ly/1mBFBeI

Gibraltar's 4700-PK 
http://www.gibraltarhardware.com/?fa=detail&mid=3196&sid=755&cid=135

Double Braced Hardware Pack
These stands feature low-mass double braced construction with double braced tripod, hinged height adjustment with nylon bushings for no metal-to-metal contact.

Features:
Cast hinged height adjustment points
Fine adjust geared cymbal tilter
Low-mass double braced tripods

Pack includes:

4706 Double Braced Lightweight Snare Stand
4707 Double Braced Lightweight Hi Hat Stand
http://gibraltarhardware.com/product/4707/
4709 Double Braced Lightweight Boom Stand

4710 Double Braced Lightweight Cymbal Stand
 http://gibraltarhardware.com/product/4710-2/
4711ST Strap Drive Single Pedal
http://gibraltarhardware.com/product/4711st/"
YPiv4JbHRT8,St Joseph's 5th year choir 2010 - Lollipop in 3 part harmony, 
2sF2XQMMXuY,The Godsmack drum off,Sully takes a few moments to battle with Shannon Larkin during the Rockstar Energy Drink Maheim fest in OKC.  08/09/2011.  Pissed.
T13_jzyW6Wk,My Little Ponies (Thriller),"I own nothing :) I know i have used some clips more than once, but i think i did a good job :)"
A519Jj4z0ok,GUSTAVO GUERRA: GUITAR IDOL 2008 WINNER,GUSTAVO GUERRA: GUITAR IDOL 2008 WINNER
jFLVXNCu7Sc,Worst Music Video Ever -  Funny Elderly Asian Women Rock for Animals Music Video -- The Pretenders,"Funny Elderly Asian Women Rock Video - The Pretenders ""Boots of Chinese Plastic"" performed by ""The China Dolls."" I heard about a music video contest sponsored by The Pretenders for people to lipsynch to The Pretenders new song, ""Boots of Chinese Plastic.""  I bought four pairs of Chinese plastic boots from Wal-Mart 5 days ago, and my mom and her friends were going to star in the video that I directed.  Did you ever try to direct four elderly, hard of hearing, Asian women to sing along with Chrissie Hynde after a snowstorm (they won't drive in the snow)?  To make a long story short, I ended up having to do all the lip synching, and Ted and I directed ""The China Dolls"" to be my back-up band.  All props and costumes made from man-made materials.  It doesn't take death to look this good! If you like this video, please rate and share it with friends.  We love you, Chrissie!  And, by the way, YOU look fantastic in your boots of Chinese plastic! TheChinaDolls5@gmail.com"
Npqr1vu4bKw,"Jeannine Bandiola Sings ""Set Fire to The Rain by Adele"" with her YOURS Orchestra.",Yours Orchestra Concert in Hibbard Elementary School
QGC2dx-hjM8,Something Better - OUT OF TUNES - PaRlo Film,"Dark atmosphere, noir ambient and a lady killer. David Lynch would love it."
pzUN_T8iTpk,Close Head - Percayalah [ Guitar And Vocal Cover ],"Close Head - Percayalah [ Guitar And Vocal Cover ]
[ Covered By Richard Februardo And Reyza Wanda Irzami ]

Subscribe , Like , Comment For More Video Cover :)
Add me in FaceBook https://www.facebook.com/RichardRevenge
Follow Me On Twitter https://www.twitter.com/RichardRevengeR 
Follow Me On Instagram https://www.instagram.com/RichardRevenge

Richard Februardo"
lU0vnBlpmJg,Dj The_Infamix lil keke im a g,the infamix on virtual dj screwin an choppin im a g from keke da don
D7vOtwMkGxg,Allen Protege Organ C-14c 2006 MIDI Come ye Thankful People Come,"Come ye Thank ful People Come played on the Allen C14 Chamber Series Highlighting the many reeds of the organ and MIDI banks. Sound quality is ok but does not do justice to the horizontal Post Horn, 32 ft reed in the pedal, and the full Catherdral reverb, you will have to see this great organ in person!"
mMAj4tP7cak,04-08-07 STAGGER LEE For Peace Band / WRM TRIO ACOUSTIC GRATEFUL DEAD COVER,"04-08-07 UNPLUGGED
WRM TRIO ACOUSTIC
WES
ROB
MIKE-O
For Peace Band 

lyrics
1940, Xmas eve, with a full moon over town
Stagger Lee met Billy DeLion
And he blew that poor boy down.
Do you know what he shot him for?
What do you make of that?

Cause Billy DeLion threw lucky dice
Won Stagger Lee's Stetson hat.

Bayou, Bayou, tell me how can this be?
You arrest the girls for turning tricks
But you're scared of Stagger Lee.
Stagger Lee is a madman and he shot my Billy D.
Bayou go get him or give the job to me.

Delia Deliah, dear sweet Delia-D
How the hell can I arrest him? He's twice as big as me.
Well don't ask me to go downtown, I won't come back alive
Not only is that mother big he packs a .45 

Bayou, Delia said, just give me a gun
He shot my Billy dead now I'm gonna see him hung.
She went into the DeLion's club through Billy DeLion's blood
Stepped up to Stagger Lee at the bar,
Said, ""Buy me a gin fizz, love.""

As Stagger Lee lit a cigarette she shot him in the balls
Blew the smoke off her revolver, had him dragged to city hall
Bayou, Bayou, see you hangin' high
He shot my Billy dead and now he's got to die.

Delia went a walking down on Singapore Street
A three-piece band on the corner played ""Near My God to Thee""
But Delia whistled a different tune, what tune could it be?
The song that woman sung was ""Look Out Stagger Lee"".
The song that Delia sung was ""Look Out Stagger Lee""."
xVDQkM0RN7s,One Direction Little Things Mohegan Sun 12/1/12,sorry the audio is little messed up
pgjQoKyz4pk,Gene Futon live @ Rehab Bed SUpper Club BKK,A tribute to David Bowie night at Bed Supper Club Bangkok Thailand
emyxU71HJO4,"Lorenzo Palomo ""Andalusian Divertimento"" mvt II - Tell me, Moon, where my Love is (by New Arts Trio)","Centennial Concert, Rochester Academy of Medicine 2001

Lorenzo Palomo (1938- )
""Andalusian Divertimento"" (2000)
II. Tell me, Moon, where my Love is

Performed by the New Arts Trio
Rebecca Penneys, piano
Brian Krinke, violin
Stefan Reuss, cello

www.rebeccapenneys.com"
3QWR-OLrvI4,Pyrates! - Promo - South Australia,"Pyrates! Be a sea faring band of Musical Marauders, sailing from th' shores of the Olde Lowlands of Holland to rowdy ports across the world! A notorious band of buccaneers, who've imposed their own brand of pirate themed folk music to fellow pirates an' unfortunate landlubbers not only in the United Kingdom but across tha' seas themselves! Able bodied bawdy balladeers armed wi' Guitar, Bass, Drums an' Fiddle. Dressed in full pirate costume an' all in tha' quay of ARRRR!

Pyrates! have requisitioned countless well known folk tunes from sailors of ages past including songs of the sea, Bawdy Ballads, Jaunty Jigs, Irish Ditties, Sea Shanties, Drinking Songs and arr'cappella folk tunes that'll be sure ta have yez tappin' yer foot and singing along in no time!

Music = South Australia - by Pyrates!

Pyrates! can be found at:
www.pyrates.nl
info@pyrates.nl"
5xVDgZftg58,flamenco guitar (a song named : the fast times),"me playing a personal song , hope you will like it.
(sorry for te bad quality but ill sooon put a better quality for the same son"
8AIynAlGfCE,City 3 Strikes.mpg,"D Phi Ent Presents The Hit Single ""3 Strikes"" By Yung City & Corey Odom For Booking Or Any Other Info (Dealing with features, hosting opportunities, charity events) Please Contact Demetre Jackson @ 225-802-2772"
vksDYFX2sH4,Dean Guitars Artist Vinnie Moore of UFO,"Vinnie Moore of UFO talks about his Signature Dean ""Vinman2000"" and Signature DMT Pickup. Get your wings!"
WZe-pLNa39Y,Numbaz ft John Doe [ Get Money ] Music Video,Bray Films
3kz3wC0bWjY,Butterscotch Plays With Alesis (Multimix 8 usb 2.0 & iO Dock),"Butterscotch Plays With Alesis (Multimix 8 usb 2.0 & iO Dock)
Live Looping Performance.

Thanks to: Alesis, Numark, Luna Guitars, Monster Cables, S.O.TERIK Clothing, Apogee."
xK9cGc_CWyg,Fabian Theory (Nigel Westlake),"Nigel Westlake (b.1958) has spent his musical career as a clarinetist with fusion bands, soundtrack-recording groups, and with some of Australias leading instrumental and orchestral ensembles.  His studies have included performance, composition, film scoring, orchestration, and conducting.

Fabian Theory (1987) uses an electronic digital delay system, which reproduces the live signal 566 milliseconds after it has been played.  This creates the effect of multiple performers, and creates a rhythmic counterpoint between the live performer and the delay.  The title is a reference to the Roman dictator Fabius Maximus, who was victorious due to his use of delay tactics in battle.

Program Note by Justin R. Stolarik.
April 2005"
zdVo4RPGuFM,Tiberius - Grime In The Velvet Room (Persona 3),"Dubstep remix of the theme from the velvet room in Persona 3, ""A Poem For Everyone's Souls"".

Free download at my soundcloud: http://soundcloud.com/molesworth-studios"
uIvMlAg6YPI,Norfolk State University Spartan Legion Honda 2008 Part 2,Spartan Legion Marching Band Honda 2008 part 2 of 2
jm0NMIpjmtU,First Concertino-Georges Guilhaud,"This is me performing for a young artist competition's winners' recital I received first place in. The song is First Concertino by Georges Guilhaud. This was also the first time I performed in front of an audience playing Alto Sax. I messed up the first cadenza a little bit, but I was really nervous! Also, I apologize for the recording position because you can't see my face."
Y9pjm_hX4FE,"heart evangelista i, i love you like alove song ,baby",on her birthdayheart performs one of her fave song
uF7IGu6_YhU,Fadwa Odalisca Argentina - Solo de Baladi,"Fadwa Odalisca Egresada del Instituto Shariffe de Cap. Fed. - Solo de Baladi
fadwa.odalisca@gmail.com"
PsXdI7NUHpY,Thom Yorke Halts Myxomatosis,"Check out the whole concert at austinbrock's channel: http://youtu.be/g6uKpQSPEjY
It's amazing!"
pIKSFD9kfc0,[MV] Shinee - Haru OST,"To watch the whole drama, go to http://www.haru2010.com/."
oiYE_vw72Bc,"Mendelssohn Vierte Sonate, zweiter und dritter Satz",Wolfgang Zerer an der Schuke-Orgel der Konstantin-Basilika in Trier. Zu Anfang seiner Konzertes im Rahmen der sommerlichen Orgelkonzerte erklang die vierte Sonate von Felix Mendelssohn Bartholdy.
7U3A4zFOea0,"Piano Cover of ""Where Is My Mind?"" arr. by Maxence Cyrin","Piano solo cover of the Pixies' ""Where Is My Mind?"" as arranged by Maxence Cyrin. 

Active listeners might notice that I occasionally drop notes on my left hand because my touch was too light. I sometimes do this accidentally on acoustic pianos as well. I need to work on that.

From the movie ""Fight Club"" (Pixies version) and ""It's Kind of a Funny Story"" (Cyrin version).

Cyrin's version here http://youtu.be/4NZdggNUvq0
Pixies Fight Club version http://youtu.be/RCD14IrOcIs

Recorded on a Kawai MP6 digital stage piano on the default Concert Grand setting. Video/audio recording on a Kodak Zi8 digital camcorder."
O46k6UoCE0k,Mega Man Wily Stage One in Mario Paint Composer,"This song plays in Dr. Wily stages 1 and 2 for the Original Mega Man game. A fun little remix, indeed. In any case, I hope you enjoy it."
vpBCrhViR0w,Clannad Robin Hood,"I don't normally remake videos but I still get so many questions and comments about clannad robin the hooded man that I figure this one warrants it. This is the same keyboard patch from the original video, but with better recording kit than I used first time around."
TbLjnxuCKyU,"Birdy Nam Nam - Goin' In (Skrillex ""Goin' Hard"" Mix) - Drum Cover","Follow my band Mobley Hits Back:
Facebook: https://www.facebook.com/MobleyHB
Twitter: https://twitter.com/MobleyHB
Instagram: randomrex1

Birdy Nam Nam Skrillex Goin' Hard Mix!!! Cover! This my first remix/dubstep style song. I had a great time recording it and hope you enjoy it."
QcYI2qXMmz4,Metro Last Light Soundtrack  - Metro Blues,Music by - Alexey Omelchuk
C55ap2k49sE,Fireflight - Stand Up (guitar cover),"A guitar cover of the song ""Stand Up"" by Fireflight. I did my own thing for the solo since its damn near impossible to hear what they're doing, let alone play it properly. Youtube seems to hate it though - I used a lot of effects for it, and they made it sound almost as if i didnt play anything (oh well, watch my hands to see general thing i played). This song was a pain to record since it had about 5 different guitar sounds, so I recorded the video separately afterward.

Recorded into Reaper using Line In on my PC. Only used VSTs listed below. No external effects, processing or editing. One take per guitar sound (clean + distorted + rhythm + solo) - its what I'll be doing for all my covers.

Guitar used: 1989 Squier Strat

VSTs Used:Poulin LE456 Head and Poulin Cab (using Orange 212 Cab Simulator and Marshall 70's Cab Simulator)
keFIR with Guitar Hacks Impulses
Blockfish Compression / Floorfish Noise Gate
E-Phonic Tape Delay
Reaper Effects: wah, chorus, phaser, flanger, tremolo"
arNJiTpOsZ4,Malo (REGGAE),Comenten (Y)
